Date,Open,High,Low,Close,Adj Close,Volume
2016-08-09,47.271427,49.942856,47.185715,49.285713,48.066154,7385497
2016-08-10,49.242859,49.514286,49.014286,49.214287,47.996502,2607276
2016-08-11,49.285713,49.485714,49.028572,49.214287,47.996502,2591911
2016-08-12,49.228573,49.528572,49.114285,49.228573,48.010433,1361045
2016-08-15,49.142857,49.785713,48.871429,49.571426,48.344803,2166178
2016-08-16,49.428570,50.128571,49.171429,49.542858,48.316940,3392277
2016-08-17,49.599998,49.785713,48.785713,48.857143,47.648190,2380875
2016-08-18,48.900002,49.171429,48.857143,49.042858,47.829311,1503523
2016-08-19,49.000000,49.042858,48.371429,48.742859,47.536732,2682267
2016-08-22,48.742859,49.200001,48.528572,48.671429,47.467075,2596776
2016-08-23,48.828571,49.200001,48.700001,49.014286,47.801445,1956913
2016-08-24,49.042858,49.771427,48.742859,49.428570,48.205479,2597434
2016-08-25,49.514286,49.757141,48.985714,49.314285,48.094021,4050389
2016-08-26,49.542858,50.342857,49.157143,50.128571,48.888161,2673790
2016-08-29,49.914284,50.514286,49.700001,50.371429,49.125004,1970087
2016-08-30,50.428570,50.671429,50.328571,50.442856,49.194672,2809170
2016-08-31,50.257141,50.514286,49.785713,49.799999,48.567722,3248749
2016-09-01,49.914284,50.514286,49.914284,50.342857,49.097141,3143294
2016-09-02,50.428570,51.114285,50.142857,51.057140,49.793751,3195129
2016-09-05,51.000000,51.457142,51.000000,51.271427,50.002735,2484398
2016-09-06,51.157143,51.428570,50.928570,51.000000,49.738022,1684550
2016-09-07,51.228573,51.357143,50.871429,51.142857,49.877346,2177749
2016-09-08,51.142857,51.271427,50.771427,50.857143,49.598705,2380035
2016-09-09,51.528572,52.285713,51.442856,51.828571,50.546093,5843796
2016-09-12,51.185715,51.814285,50.714287,51.814285,50.532162,5852224
2016-09-13,52.157143,52.599998,51.771427,52.042858,50.755081,3906707
2016-09-14,52.185715,52.314285,51.714287,52.200001,50.908329,2514330
2016-09-15,51.928570,52.671429,51.928570,52.285713,50.991928,3433941
2016-09-16,52.285713,52.442856,51.971428,52.271427,50.977997,7932561
2016-09-19,52.428570,52.785713,52.314285,52.771427,51.465618,6318263
2016-09-20,52.771427,53.057140,52.685715,52.814285,51.507420,2524053
2016-09-21,53.214287,53.214287,52.742859,52.799999,51.493484,2370739
2016-09-22,53.085712,53.785713,52.942856,53.671429,52.343353,2333569
2016-09-23,53.442856,53.471428,52.842857,53.085712,51.772129,3104878
2016-09-26,53.085712,53.171429,52.700001,53.042858,51.730335,2846641
2016-09-27,53.285713,53.385715,52.685715,53.357143,52.036842,2655597
2016-09-28,53.357143,53.971428,53.314285,53.542858,52.217964,1919176
2016-09-29,53.799999,54.114285,53.457142,53.614285,52.287621,1946126
2016-09-30,52.728573,53.514286,52.428570,53.514286,52.190090,5961914
2016-10-03,53.428570,53.457142,52.914284,53.099998,51.786060,4253116
2016-10-04,53.142857,53.614285,53.128571,53.557140,52.231892,4175087
2016-10-05,53.442856,53.442856,53.014286,53.214287,51.897522,4891061
2016-10-06,53.414284,53.457142,53.128571,53.257141,51.939316,2909137
2016-10-07,53.157143,53.157143,52.500000,52.842857,51.535278,3343613
2016-10-10,52.842857,53.485714,52.714287,53.428570,52.106499,1932833
2016-10-11,53.428570,53.428570,52.771427,53.142857,51.827858,3631775
2016-10-12,52.971428,53.257141,52.757141,53.099998,51.786060,3849013
2016-10-13,53.000000,54.000000,52.799999,54.000000,52.663792,4523561
2016-10-14,54.028572,54.214287,53.757141,53.971428,52.635925,3324153
2016-10-17,53.885715,53.885715,53.328571,53.671429,52.343353,2094274
2016-10-18,53.900002,54.357143,53.671429,54.200001,52.858841,5485403
2016-10-19,54.142857,54.299999,53.885715,54.128571,52.789177,2662408
2016-10-20,54.200001,54.400002,53.771427,54.314285,52.970303,6321392
2016-10-21,54.285713,54.414284,53.971428,54.085712,52.747383,12968543
2016-10-24,54.214287,54.214287,53.128571,53.257141,51.939316,5727764
2016-10-25,53.357143,53.485714,52.642857,52.714287,51.409897,3498670
2016-10-26,52.714287,53.114285,52.099998,52.371429,51.075516,3708922
2016-10-27,52.371429,52.628571,51.685715,52.000000,50.713284,4184992
2016-10-28,50.000000,50.728573,48.185715,50.114285,48.874229,10217753
2016-10-31,48.542858,48.542858,44.500000,45.171429,44.053680,32268831
2016-11-01,45.114285,45.371429,43.914284,44.214287,43.120220,28104454
2016-11-02,44.128571,45.000000,43.714287,44.328571,43.231678,12475960
2016-11-03,44.328571,45.357143,43.599998,44.557140,43.454594,18954670
2016-11-04,44.571426,45.071426,44.057140,44.814285,43.705376,5922035
2016-11-07,45.714287,46.242859,45.042858,45.128571,44.011883,15727250
2016-11-08,45.314285,45.328571,43.028572,43.428570,42.353947,15811075
2016-11-09,42.114285,44.157143,42.114285,43.942856,42.855511,14531664
2016-11-10,44.285713,45.857143,44.214287,45.685715,44.555241,13191549
2016-11-11,46.000000,46.228573,44.042858,44.257141,43.162014,9088219
2016-11-14,44.599998,44.914284,43.828571,43.828571,42.744049,6059830
2016-11-15,44.028572,44.214287,43.585712,44.185715,43.092361,4931619
2016-11-16,44.342857,44.714287,44.328571,44.457142,43.357063,8257228
2016-11-17,44.328571,45.171429,43.971428,44.885715,43.775036,10389659
2016-11-18,44.857143,45.000000,44.128571,44.857143,43.747169,16826103
2016-11-21,45.128571,45.128571,44.671429,44.857143,43.747169,5866147
2016-11-22,45.014286,45.114285,44.157143,44.485714,43.384933,5693058
2016-11-23,44.500000,44.985714,44.114285,44.385715,43.287407,4826514
2016-11-24,44.428570,44.628571,44.242859,44.428570,43.329205,4209114
2016-11-25,44.428570,44.457142,44.171429,44.371429,43.273476,3599421
2016-11-28,44.414284,44.957142,44.042858,44.685715,43.579983,5799794
2016-11-29,44.599998,45.842857,44.571426,45.114285,43.997952,6626172
2016-11-30,45.114285,46.842857,45.000000,46.671429,45.516567,15221185
2016-12-01,46.385715,46.385715,44.799999,45.014286,43.900425,11674796
2016-12-02,45.785713,45.957142,44.971428,45.385715,44.262661,6910701
2016-12-05,45.142857,45.900002,45.000000,45.542858,44.415920,4236813
2016-12-06,45.357143,45.842857,45.357143,45.714287,44.583099,5673339
2016-12-07,45.857143,46.014286,45.314285,45.571426,44.443779,6826652
2016-12-08,45.671429,46.242859,45.214287,46.085712,44.945339,4860793
2016-12-09,46.142857,47.757141,45.771427,47.285713,46.115650,7184849
2016-12-12,47.571426,47.571426,46.528572,46.614285,45.460831,5599125
2016-12-13,46.714287,46.828571,46.228573,46.614285,45.460831,3255049
2016-12-14,46.585712,47.114285,46.400002,46.728573,45.572292,5213978
2016-12-15,46.728573,47.599998,46.571426,47.485714,46.310699,7251685
2016-12-16,47.500000,47.728573,46.857143,47.014286,45.850937,4717384
2016-12-19,47.014286,47.257141,46.628571,47.200001,46.032055,3136609
2016-12-20,47.128571,47.571426,46.771427,47.014286,45.850937,3865505
2016-12-21,47.014286,47.171429,46.271427,46.514286,45.363312,4272072
2016-12-22,46.442856,46.700001,46.271427,46.457142,45.307579,1628592
2016-12-23,46.442856,47.000000,46.442856,46.828571,45.669815,1654905
2016-12-27,46.828571,47.128571,46.671429,46.828571,45.669815,1360926
2016-12-28,46.714287,47.099998,46.599998,47.014286,45.850937,1533994
2016-12-29,46.842857,47.014286,46.528572,46.657143,45.502632,1623888
2016-12-30,46.571426,46.914284,46.457142,46.500000,45.349377,2102135
2017-01-02,46.500000,47.285713,46.271427,47.057140,45.892731,1927555
2017-01-03,47.142857,47.614285,47.128571,47.328571,46.157440,3190740
2017-01-04,47.428570,47.671429,47.057140,47.628571,46.450024,3206952
2017-01-05,47.700001,48.357143,47.628571,48.285713,47.090908,2265802
2017-01-09,48.571426,49.771427,48.428570,48.971428,47.759651,9445590
2017-01-10,49.028572,49.542858,48.714287,49.000000,47.787510,3685227
2017-01-11,49.028572,49.400002,48.657143,48.857143,47.648190,3372656
2017-01-12,48.842857,49.757141,48.842857,49.757141,48.525921,6924001
2017-01-13,49.857143,49.928570,49.157143,49.500000,48.275143,4272429
2017-01-16,49.500000,49.900002,49.414284,49.671429,48.442329,1966580
2017-01-17,49.657143,49.657143,48.885715,49.200001,47.982567,3698072
2017-01-18,49.200001,49.442856,49.000000,49.442856,48.219410,2155167
2017-01-19,49.685715,49.785713,49.185715,49.400002,48.177616,2693915
2017-01-20,49.485714,49.771427,49.200001,49.714287,48.484123,3734122
2017-01-23,49.714287,49.742859,49.228573,49.285713,48.066154,2944739
2017-01-24,49.285713,49.985714,49.214287,49.742859,48.511990,2882229
2017-01-25,49.942856,50.428570,49.914284,50.057140,48.818489,3159317
2017-01-26,50.285713,50.714287,50.200001,50.514286,49.264328,2820174
2017-01-27,50.642857,50.642857,49.971428,50.314285,49.069279,2387805
2017-01-30,50.314285,50.428570,49.599998,49.771427,48.539852,2558549
2017-01-31,49.771427,49.885715,49.228573,49.428570,48.205479,4620630
2017-02-01,49.428570,49.814285,49.428570,49.700001,48.470192,3025498
2017-02-02,50.085712,53.428570,50.085712,52.842857,51.535278,15494696
2017-02-03,52.842857,52.842857,51.514286,51.900002,50.615757,6160168
2017-02-06,50.157143,52.142857,49.357143,51.242859,49.974869,16194682
2017-02-07,51.828571,53.228573,51.542858,52.542858,51.242706,9287614
2017-02-08,52.542858,52.700001,51.714287,52.099998,50.810802,5769400
2017-02-09,52.214287,52.428570,52.057140,52.228573,50.936199,2778643
2017-02-10,52.328571,52.585712,51.814285,52.428570,51.131248,2751546
2017-02-13,52.428570,52.928570,52.185715,52.828571,51.521351,2357418
2017-02-14,52.785713,52.885715,52.528572,52.714287,51.409897,2506602
2017-02-15,52.928570,53.042858,52.700001,52.828571,51.521351,3208394
2017-02-16,52.857143,53.142857,52.757141,52.900002,51.591015,2638391
2017-02-17,52.900002,52.914284,51.957142,51.957142,50.671490,4795483
2017-02-20,52.142857,52.414284,51.528572,52.114285,50.824734,2517942
2017-02-21,52.142857,52.628571,51.871429,52.471428,51.173042,1959937
2017-02-22,52.585712,52.914284,52.357143,52.442856,51.145176,3250905
2017-02-23,52.342857,52.542858,52.028572,52.414284,51.117313,2602964
2017-02-24,52.442856,52.599998,51.228573,51.585712,50.309246,3889424
2017-02-27,51.957142,51.971428,51.099998,51.542858,50.267448,3913077
2017-02-28,51.571426,52.085712,51.557140,52.085712,50.796871,4778389
2017-03-01,52.142857,52.942856,52.099998,52.457142,51.159111,2832991
2017-03-02,52.428570,52.599998,51.657143,51.828571,50.546093,2645447
2017-03-03,51.785713,51.814285,51.157143,51.257141,49.988800,2963317
2017-03-06,51.142857,51.214287,50.785713,50.900002,49.640499,1875489
2017-03-07,51.028572,51.271427,50.728573,50.885715,49.626572,2459128
2017-03-08,50.857143,51.314285,50.614285,50.914284,49.654427,1583120
2017-03-09,50.828571,51.185715,50.628571,51.057140,49.793751,4248860
2017-03-10,51.242859,51.242859,50.457142,50.557140,49.306126,2504348
